,0,1,2,3,4
55,0.25,0.30357142857142855,0.017857142857142856,0.03571428571428571,0.7142857142857143
56,0.21818181818181817,0.21818181818181817,0.01818181818181818,0.09090909090909091,0.6363636363636364
57,0.3055555555555556,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.7777777777777778
58,0.2702702702702703,0.24324324324324326,0.0,0.0,0.8108108108108109
59,0.325,0.2,0.025,0.025,0.775
60,0.3333333333333333,0.22666666666666666,0.0,0.0,0.6933333333333334
61,0.3939393939393939,0.24242424242424243,0.06060606060606061,0.0,0.8484848484848485
62,0.3090909090909091,0.18181818181818182,0.01818181818181818,0.01818181818181818,0.8181818181818182
63,0.24647887323943662,0.21830985915492956,0.04225352112676056,0.035211267605633804,0.647887323943662
64,0.21739130434782608,0.30434782608695654,0.03260869565217391,0.010869565217391304,0.717391304347826
65,0.2,0.22666666666666666,0.02666666666666667,0.08,0.7733333333333333
66,0.2878787878787879,0.22727272727272727,0.0,0.015151515151515152,0.7424242424242424
67,0.23809523809523808,0.19047619047619047,0.047619047619047616,0.047619047619047616,0.8095238095238095
68,0.226890756302521,0.25210084033613445,0.008403361344537815,0.01680672268907563,0.6554621848739496
69,0.25396825396825395,0.3492063492063492,0.0,0.0,0.6984126984126984
70,0.2545454545454545,0.23636363636363636,0.01818181818181818,0.03636363636363636,0.6727272727272727
71,0.25,0.21875,0.0,0.0,0.875
72,0.25,0.2916666666666667,0.027777777777777776,0.0,0.6805555555555556
73,0.2777777777777778,0.3055555555555556,0.027777777777777776,0.0,0.8055555555555556
74,0.28125,0.15625,0.0,0.0,0.75
75,0.25,0.25,0.021739130434782608,0.0,0.7391304347826086
76,0.2582781456953642,0.2185430463576159,0.039735099337748346,0.006622516556291391,0.5695364238410596
77,0.3023255813953488,0.18604651162790697,0.06976744186046512,0.023255813953488372,0.7906976744186046
78,0.20634920634920634,0.30158730158730157,0.031746031746031744,0.0,0.7142857142857143
79,0.20642201834862386,0.2018348623853211,0.027522935779816515,0.045871559633027525,0.5
80,0.2638888888888889,0.2638888888888889,0.041666666666666664,0.0,0.7361111111111112
81,0.23529411764705882,0.2647058823529412,0.014705882352941176,0.04411764705882353,0.7205882352941176
82,0.3111111111111111,0.26666666666666666,0.044444444444444446,0.0,0.7555555555555555
83,0.22950819672131148,0.2459016393442623,0.01639344262295082,0.03278688524590164,0.819672131147541
84,0.28888888888888886,0.2,0.044444444444444446,0.022222222222222223,0.8222222222222222
85,0.2033898305084746,0.2711864406779661,0.0,0.01694915254237288,0.711864406779661
86,0.30434782608695654,0.18478260869565216,0.021739130434782608,0.0,0.6413043478260869
87,0.3142857142857143,0.22857142857142856,0.02857142857142857,0.02857142857142857,0.8571428571428571
88,0.20967741935483872,0.2903225806451613,0.06451612903225806,0.03225806451612903,0.7580645161290323
89,0.3170731707317073,0.14634146341463414,0.07317073170731707,0.0,0.7804878048780488
90,0.29245283018867924,0.24528301886792453,0.009433962264150943,0.0,0.6698113207547169
91,0.2318840579710145,0.2318840579710145,0.028985507246376812,0.0,0.6956521739130435
92,0.3333333333333333,0.19444444444444445,0.0,0.0,0.75
93,0.2857142857142857,0.3333333333333333,0.047619047619047616,0.0,0.9523809523809523
94,0.2413793103448276,0.13793103448275862,0.034482758620689655,0.034482758620689655,0.7413793103448276
95,0.26605504587155965,0.21100917431192662,0.0,0.01834862385321101,0.6330275229357798
96,0.19607843137254902,0.23529411764705882,0.0392156862745098,0.0,0.7647058823529411
97,0.27848101265822783,0.16455696202531644,0.02531645569620253,0.05063291139240506,0.7848101265822784
98,0.26153846153846155,0.16923076923076924,0.03076923076923077,0.0,0.7538461538461538
99,0.3170731707317073,0.2926829268292683,0.024390243902439025,0.0,0.7317073170731707
100,0.30434782608695654,0.30434782608695654,0.043478260869565216,0.0,0.9130434782608695
101,0.2542372881355932,0.3050847457627119,0.01694915254237288,0.01694915254237288,0.7457627118644068
