,0,1,2,3,4
86,0.36082474226804123,0.24742268041237114,0.0,0.0,0.6391752577319587
87,0.3235294117647059,0.29411764705882354,0.0,0.029411764705882353,0.8529411764705882
88,0.23076923076923078,0.2923076923076923,0.0,0.03076923076923077,0.7384615384615385
89,0.37209302325581395,0.2558139534883721,0.0,0.0,0.7906976744186046
90,0.34579439252336447,0.24299065420560748,0.0,0.0,0.6448598130841121
91,0.4142857142857143,0.18571428571428572,0.0,0.014285714285714285,0.7
92,0.525,0.15,0.0,0.0,0.675
93,0.3,0.25,0.0,0.0,0.95
94,0.21428571428571427,0.25,0.0,0.017857142857142856,0.7678571428571429
95,0.3620689655172414,0.15517241379310345,0.0,0.017241379310344827,0.603448275862069
96,0.3148148148148148,0.2222222222222222,0.0,0.0,0.7407407407407407
97,0.27380952380952384,0.2261904761904762,0.0,0.023809523809523808,0.7857142857142857
98,0.373134328358209,0.1791044776119403,0.0,0.0,0.7313432835820896
99,0.3902439024390244,0.2682926829268293,0.0,0.0,0.7073170731707317
100,0.25,0.3333333333333333,0.0,0.0,0.875
101,0.2413793103448276,0.25862068965517243,0.0,0.017241379310344827,0.7413793103448276
